geocode,season_end_year,disease,total_cases_L1,peak_week,R0,beta,gamma,duration_weeks,rmse,success
1501402,2015,dengue,1349.7482085650938,201518,1.3766026470634114,0.4129807941194519,0.30000000000031124,51,29.286990346491656,True
1501402,2016,dengue,821.7840832401536,201607,1.5580618370186445,0.4674185511058045,0.3000000000001355,32,9.660770567342956,True
1501402,2017,dengue,210.62525481357656,201714,1.287652727516216,0.38629581826586445,0.30000000000854243,50,3.3890288659420116,True
1501402,2018,dengue,376.5467768541548,201811,1.3269856807673752,0.3980957042376708,0.30000000000562044,45,5.5238149718065435,True
1501402,2019,dengue,148.6530811307337,201924,1.267670712371146,0.3803012137344768,0.30000000001824845,50,1.3449689942466512,True
1501402,2020,dengue,230.06597261822452,202005,1.6431477116393916,0.5088077894781979,0.30965432132121173,28,0.9048846487943408,True
1501402,2021,dengue,600.5425970013929,202117,1.3908029611417327,0.4172408883603013,0.30000000001278504,49,6.237391925218994,True
1501402,2022,dengue,257.942560935453,202217,1.3029440299204733,0.40138622361836634,0.3080609868122005,50,0.9301941884292627,True
1501402,2023,dengue,431.67304019826105,202317,1.3661050916256465,0.4098315275972961,0.30000000008022965,49,7.823612769515591,True
1501402,2024,dengue,3028.6869526836253,202413,1.6605650597796924,0.4981695179339642,0.300000000000034,34,547.4754210287011,True
1501402,2025,dengue,1095.2474254843276,202511,1.4176124840411182,0.4252837452382592,0.3000000000182869,41,38.05272672961675,True
1501451,2011,dengue,64.64314951793051,201107,1.6299871836172288,0.48899615510770955,0.30000000001382887,31,0.20041476996090019,True
1501451,2013,dengue,51.60104333977651,201308,1.9297490701865796,0.5873007573425639,0.30434047950378346,25,0.028305262307819618,True
1501451,2024,dengue,534.3259788151933,202414,2.4222267232371064,0.7266680169814749,0.30000000000427,16,4.533701844951517,True
1501451,2025,dengue,57.52300166458029,202522,1.3946177155364787,0.42019098343081207,0.3012947410245494,50,0.19454947390296584,True
1501501,2011,dengue,97.88013692762196,201050,1.6203020185567951,0.48609060557977335,0.30000000000785954,23,1.0878277939890175,True
1501501,2012,dengue,170.60229846994403,201214,1.3920498996491286,0.4447340631841429,0.31948140888932197,43,0.7390345992939372,True
1501501,2013,dengue,49.6467358830157,201310,1.9867365105270214,0.6429132683869089,0.32360268459372266,22,0.08676777251401924,True
1501501,2016,dengue,60.500971680484376,201605,1.5080027976871322,0.4725405255606022,0.31335520483473334,31,0.16895943318025342,True
1501501,2024,dengue,197.8269197423176,202411,1.572813450753119,0.4718440352420999,0.3000000000102772,37,1.2125368226896145,True
1501501,2025,dengue,156.14287338308344,202514,1.3004534434113277,0.3901360330242997,0.30000000000069316,50,1.5784908298325255,True
1501576,2011,dengue,54.018973029296866,201102,1.5079319051510125,0.4523795715455148,0.30000000000013993,29,0.1555213500543573,True
1501709,2011,dengue,130.824675412601,201107,1.398821106905195,0.41964633209616103,0.30000000001758803,38,0.7048503838330717,True
1501709,2012,dengue,147.750374437713,201224,1.328944511441357,0.39868335343378425,0.30000000000103627,50,0.17982785371570525,True
1501709,2016,dengue,205.0045261946045,201615,1.356720946923335,0.4070162841596027,0.30000000006088373,47,2.6957595072556297,True
1501709,2017,dengue,56.90587763577142,201716,1.2022807982615022,0.3967526634262259,0.3299999999999419,50,0.49928906532012984,True
1501709,2024,dengue,132.4957989683965,202424,1.4422503455546127,0.4327582189084171,0.3000576288591571,46,0.6405192492154548,True
1501709,2025,dengue,45.011082450146255,202524,1.3348963226729844,0.40046889688065473,0.3000000000590004,50,3.947450405361528,True
1501725,2011,dengue,84.22595618103641,201105,2.697469206694371,0.8092407620093628,0.30000000000038984,14,1.1221006077215447,True
1501725,2012,dengue,145.08511742063087,201212,1.4914344102656036,0.4474303230995421,0.3000000000133167,39,0.3584857682822075,True
1501725,2013,dengue,107.38896847737132,201316,2.5626037781731417,0.8431636843730856,0.3290261614201513,14,0.15676194566155194,True
1501725,2014,dengue,72.41518974054227,201413,2.127055301962991,0.6381165906169991,0.3000000000132116,21,0.16097836209249278,True
1501725,2015,dengue,202.32507736727524,201518,1.5273551043233309,0.49959396928100097,0.3270974561625194,38,1.7145334442876385,True
1501725,2019,dengue,65.58128233903739,201907,3.03281227198425,0.9930361307574512,0.32743079416113896,11,0.322607808283825,True
1501725,2025,dengue,143.01816773639572,202519,1.5441208740385866,0.4632362622162587,0.3000000000030326,41,4.011057357893189,True
1501782,2011,dengue,185.70740792308504,201109,1.9197922539590766,0.6153329003910473,0.32052056628631653,23,0.8268196634789035,True
1501782,2012,dengue,479.349432220701,201211,1.8133629880376665,0.5981510989358134,0.3298573439965837,26,3.0466868209114426,True
1501782,2016,dengue,243.20941051572788,201621,1.9879140442296352,0.5963742132717285,0.30000000000142757,23,8.905619808943337,True
1501782,2017,dengue,538.111274611424,201705,1.4709923282609234,0.4854274683196995,0.32999999999564567,32,15.24778187766215,True
1501782,2018,dengue,137.94812095129362,201813,2.279464993678292,0.6838394981137942,0.3000000000045215,18,1.1474264355882073,True
1501808,2015,dengue,168.92657024007363,201523,1.4038963328661627,0.42116889990915485,0.30000000003512084,50,2.967012140233247,True
1501808,2016,dengue,68.02992693563573,201604,1.4996140898337,0.47385815585187474,0.31598673222950535,30,0.10287710750051232,True
1501808,2024,dengue,133.53936848465244,202416,1.3985507902533525,0.4604788899238961,0.32925432035291236,44,0.7049461669118955,True
1501907,2025,dengue,53.635591181178924,202508,1.731161781755277,0.529799595136387,0.3060370213344285,30,0.058339730705557445,True
1501956,2011,dengue,64.67249000522668,201107,1.492808321068031,0.4926267459416799,0.3299999999927852,33,0.2475231686253481,True
1501956,2016,dengue,74.55380922743252,201607,2.943902992809578,0.8831708978505026,0.3000000000025915,12,0.27111672867401726,True
1502103,2011,dengue,195.67268832137768,201105,1.5216194970017052,0.4564858491121658,0.3000000000076591,31,2.5206520820395486,True
1502103,2012,dengue,255.9594890415288,201210,1.6797309395406919,0.5039192818629061,0.3000000000004159,33,3.6415375793087543,True
1502103,2016,dengue,47.22119353050659,201610,1.7835382622114773,0.5350614786635935,0.3000000000000843,29,0.23469701553770947,True
1502103,2020,dengue,71.049334749697,202010,2.127977150585371,0.6838147166174254,0.32134495261348056,19,0.10741880823022061,True
1502103,2022,dengue,80.03542226934061,202211,1.45202077138755,0.43560623142545013,0.30000000000632576,40,0.2685336626683457,True
1502103,2023,dengue,151.7116114098559,202323,1.383646533654462,0.4173864530205037,0.3016568486737073,50,0.43359615514481725,True
1502103,2024,dengue,635.5035256681111,202411,1.7085249382191454,0.5125574814662541,0.3000000000002988,32,14.585823602212507,True
1502103,2025,dengue,85.24271239564574,202515,1.2646079065111917,0.37938237195428903,0.3000000000007366,50,0.5213818596217751,True
1502152,2011,dengue,73.54136668090288,201105,1.798472097233068,0.5395416291699203,0.3,27,0.21442266843674979,True
1502152,2012,dengue,200.89008285322652,201207,2.480818496189263,0.7464375065604149,0.3008835623029266,16,1.0395794893260975,True
1502152,2013,dengue,241.64089943399523,201314,1.9276850801758962,0.6330729014648964,0.32841095673528276,23,0.5244884522297059,True
1502152,2015,dengue,155.50968843161544,201520,1.6384041831294802,0.540423096671286,0.3298472393051607,32,0.45262596107832415,True
1502152,2016,dengue,93.37813087154629,201605,1.823490781466835,0.5795948882051876,0.3178490914765993,26,0.09046568650888498,True
1502152,2019,dengue,281.69347607949675,201910,1.8060258261350597,0.5418077478422476,0.3000000000009577,28,2.4990534898721966,True
1502152,2022,dengue,273.0114378322347,202210,1.685604793180228,0.5056814379852623,0.3000000000185061,33,2.3714475776560433,True
1502152,2023,dengue,120.96608843440379,202316,1.501796484624206,0.48432156632078777,0.3224948062399942,40,0.4322146006523776,True
1502152,2024,dengue,210.57944390361786,202418,1.506730835245337,0.4520192505736358,0.300000000000023,43,1.222743811146667,True
1502152,2025,dengue,407.20563532109804,202515,1.8295834169237133,0.5644552204299884,0.3085157064765438,27,0.5423712394228152,True
1502202,2011,dengue,82.15342898130334,201110,1.4283742495385408,0.4460397576655717,0.31227093166211306,38,0.4568905337802239,True
1502202,2012,dengue,168.93497894156113,201152,1.9408486652342873,0.5822545995715143,0.30000000000063276,21,2.4029530530367778,True
1502202,2015,dengue,47.172362366789585,201523,1.3790262666302784,0.4137078799898543,0.30000000000055893,51,0.14675137489417314,True
1502202,2016,dengue,180.11595814157172,201624,1.2566176421033084,0.37698529263338143,0.3000000000019011,50,3.3501579386895495,True
1502202,2019,dengue,48.49825600588932,201912,1.6175960114325212,0.4852788034638985,0.3000000000211067,35,0.32479945958052464,True
1502301,2016,dengue,76.83308138139616,201624,1.275085395391689,0.3825256186197838,0.30000000000178584,50,0.2679997669998035,True
1502301,2017,dengue,80.15053723569049,201711,1.536251552687693,0.4608754658129959,0.30000000000435345,37,1.482957738319262,True
1502301,2018,dengue,93.78488444552652,201801,1.336005151614382,0.4142411214285159,0.31005952404297343,34,1.5669116112402404,True
1502301,2024,dengue,72.81500472506988,202414,1.6191201612384392,0.485736048525045,0.30000000009481276,36,0.14545513783979083,True
1502400,2011,dengue,264.65047374612726,201101,1.5558477957163026,0.4667543388823851,0.3000000001076547,27,3.705381800992061,True
1502400,2012,dengue,315.3275863073055,201213,1.4110022334681442,0.42330067005603833,0.3000000000110525,43,1.3652212998487612,True
1502400,2013,dengue,63.094286133384344,201314,1.6745587931309727,0.5518564369341001,0.32955333619686034,30,0.23421345209676622,True
1502400,2015,dengue,110.95949198064629,201520,1.2835214431058504,0.38505643293573505,0.3000000000031008,51,0.9605559148129559,True
1502400,2016,dengue,87.4896202595183,201606,1.3236286619147801,0.39708859857449197,0.3000000000000438,40,0.46074476807027726,True
1502400,2017,dengue,46.80044415618816,201711,1.580318390622088,0.4740955172184809,0.30000000002015703,36,0.15158862296810097,True
1502400,2018,dengue,116.17121329332302,201817,1.334055942468587,0.4002167827571968,0.3000000000124588,50,2.0460890317923983,True
1502400,2020,dengue,55.33531682478239,202006,1.727332793705596,0.5181998381354816,0.30000000001378013,29,0.03862575752127889,True
1502400,2023,dengue,90.72019328948578,202324,1.4695928270142793,0.4408778481216414,0.30000000001181115,44,1.4437357743782702,True
1502400,2024,dengue,889.699440229317,202413,1.6430623234860766,0.4929186970543956,0.3000000000052175,35,36.313423891355484,True
1502400,2025,dengue,611.9604616169593,202524,1.3506134428533618,0.40518403285684357,0.30000000000061827,50,21.345339426800763,True
1502608,2024,dengue,299.55982995667,202416,1.5401764389230486,0.4620529316820807,0.30000000000335425,40,15.332829417109167,True
1502608,2025,dengue,49.04108082900891,202510,1.3312354798089792,0.3993706439926722,0.3000000000375429,43,0.07778512888299674,True
1502707,2011,dengue,233.4798454765061,201110,1.9076190801548984,0.6178073088148783,0.32386303704024205,23,0.36587107449419254,True
1502707,2012,dengue,86.87642079033434,201210,1.6994811910541536,0.5289620743527985,0.31124914893862055,30,0.2152596172929554,True
1502707,2013,dengue,180.1212959328839,201311,1.6073227852071172,0.5208986297898941,0.32407842070301507,33,0.7458057385574528,True
1502707,2016,dengue,66.85168182577401,201606,1.9908424781941707,0.5972527434585178,0.3000000000001339,24,0.24873391859251287,True
1502707,2017,dengue,158.30002271596786,201707,1.8216397221754512,0.5464919166714463,0.30000000001032634,28,0.18653800427401118,True
1502707,2018,dengue,93.64719621378637,201815,1.4961563976673102,0.4935322815184642,0.32986677214223126,40,0.4034365334804963,True
1502707,2019,dengue,255.28748737166677,201910,2.319601822653521,0.6958805467966171,0.3000000000002418,18,0.7774243391859893,True
1502707,2020,dengue,82.2952437103403,202002,1.492941461632766,0.470210628298449,0.3149558374406722,29,0.4347890250423554,True
1502707,2022,dengue,1128.3648736296554,202150,1.985232113637249,0.5955696340994027,0.30000000000414456,19,140.8602497732069,True
1502707,2023,dengue,92.35827220014477,202315,1.560849455655555,0.46825483670114887,0.30000000000287175,39,0.44155772233564083,True
1502707,2024,dengue,183.24086503274225,202410,1.6106163490037693,0.5315033951112407,0.3299999999627452,33,0.8150226077382415,True
1502707,2025,dengue,329.07663754618443,202504,2.453471189404403,0.7476127276771237,0.3047163263647746,16,2.673485301846165,True
1502756,2011,dengue,69.75842306993825,201107,1.6175050638366362,0.5337766710490478,0.32999999998946394,30,0.22651243338094687,True
1502756,2024,dengue,72.95357221128307,202417,1.4920353303124825,0.44761059910050527,0.3000000000045311,45,0.9051852398441796,True
1502764,2013,dengue,51.481127905904174,201317,3.2582707939206577,1.0446324260390623,0.3206094557850001,10,0.13741130655317846,True
1502764,2016,dengue,184.23535098852813,201608,1.870196749535831,0.6171649273442072,0.3299999999986007,24,0.7641433361883939,True
1502764,2024,dengue,91.669540776224,202414,1.661638363470232,0.4984915090638833,0.3000000000137296,34,0.176191213333307,True
1502764,2025,dengue,220.88415349173448,202521,1.6910595452936674,0.5149057398831501,0.3044870544719537,32,0.9833651702801945,True
1502772,2011,dengue,76.75655988192517,201111,2.0235793695596462,0.6393015833034982,0.3159261222566315,21,0.06639729193800605,True
1502772,2012,dengue,68.2885594052528,201212,2.31458549112897,0.6943756474035718,0.3000000000280313,18,0.10627330246825413,True
1502772,2016,dengue,49.503306945837586,201616,2.895703467679231,0.9180736176584114,0.3170468343549707,12,0.17101095245982362,True
1502806,2024,dengue,173.14268851617317,202412,4.079494211423419,1.2238482634807233,0.30000000001316285,8,0.11942612982562928,True
1502905,2024,dengue,94.91081014915126,202417,1.5521601565478698,0.4656480469858745,0.3000000000138604,39,0.4992808699353815,True
1502939,2011,dengue,61.177278082850336,201109,1.7274479767227453,0.5544175461254787,0.320946016086285,29,0.216742982362468,True
1502939,2015,dengue,65.09920147059343,201516,2.3990522375000727,0.7783811613599798,0.3244536109689259,16,0.0468587175740275,True
1502939,2016,dengue,493.5110013241843,201614,2.82624658151643,0.8867682576504509,0.3137618152109902,12,1.2604508378119856,True
1502939,2024,dengue,72.14793145747026,202418,1.9494657169177643,0.634506439226056,0.32547709545221093,23,0.21097438132870155,True
1502939,2025,dengue,204.49581109707478,202523,1.8623156496000328,0.5642277383954518,0.3029710556943611,26,0.2447034699181071,True
1502954,2011,dengue,132.5257420463006,201111,1.4079142130382134,0.4646116902821721,0.32999999998548324,40,2.2974059770230513,True
1502954,2012,dengue,65.81854360215446,201208,1.5817603779874796,0.48869447531469645,0.308956073319068,33,0.1103423135916065,True
1502954,2025,dengue,195.22722048240402,202517,1.5103921979992632,0.49807602391809913,0.3297660200958891,39,1.2339010300138673,True
1503002,2024,dengue,54.422808427338545,202407,4.030303030328142,1.3299999999970877,0.3299999999972213,7,0.12196420742395582,True
1503044,2011,dengue,56.13280628660884,201110,1.7131295516735376,0.5447620999958781,0.3179923546725967,30,0.08361578188958564,True
1503044,2016,dengue,226.4422242312427,201615,1.782304584278056,0.5881605128005457,0.3299999999937088,27,9.61435062163578,True
1503044,2018,dengue,84.50823481988887,201813,1.750721352243989,0.5252164056883799,0.30000000000867255,30,0.039362200652166265,True
1503044,2022,dengue,145.5913493314356,202210,1.4526680100207925,0.4358004030138779,0.3000000000052594,39,1.423836070622691,True
1503044,2023,dengue,112.5460800923899,202303,2.690723221361363,0.8758429269137423,0.32550465241483006,13,0.5911822198372828,True
1503044,2025,dengue,153.35756333237364,202509,1.7801775465028746,0.5685478031446443,0.31937702183781935,27,4.224279094451891,True
1503093,2011,dengue,85.10732916173457,201105,4.03030303030258,1.3299999999983911,0.3299999999996377,7,0.4164136488913923,True
1503093,2012,dengue,200.00414474070067,201205,2.328215213100437,0.7546297511734895,0.32412370940939106,17,0.4738332504076284,True
1503093,2013,dengue,84.68829785360083,201314,1.8410833664979775,0.5523250099795447,0.300000000016377,27,0.11694582154505291,True
1503093,2016,dengue,120.76895965017093,201614,2.175385527092133,0.6873662609333065,0.3159744571124909,19,0.3635910119229657,True
1503093,2017,dengue,90.36597709207334,201716,1.4295415177676365,0.4323485438052741,0.3024386059667767,45,1.8028314959407294,True
1503093,2018,dengue,227.2425726496718,201816,1.3310444072048042,0.4392446543770314,0.3299999999995838,47,1.8313271326117895,True
1503093,2019,dengue,294.07293068458915,201920,1.5404274164184122,0.5083410474083395,0.32999999999367935,37,6.985571839852038,True
1503093,2022,dengue,120.71737560146704,202215,1.840039800840971,0.570689700552633,0.31015073711547175,26,0.5640399708749477,True
1503200,2011,dengue,45.843876028491714,201109,1.5969901760564207,0.4790970528258095,0.30000000000556254,34,0.20220088724703988,True
1503200,2012,dengue,54.7075280359135,201215,1.3948604141621874,0.4583996429401094,0.3286347782802652,44,0.1164822220589193,True
1503200,2024,dengue,226.5480297680112,202407,1.6405249073299626,0.5413732193701039,0.3299999999702633,30,1.1742481788451506,True
1503309,2022,dengue,56.64779630144695,202205,1.368549363388159,0.41056480902877746,0.3000000000090094,36,0.458579944304596,True
1503309,2024,dengue,144.67732432027677,202414,1.6601087636796918,0.49803262915766744,0.30000000003238336,34,1.8637384623279687,True
1503408,2012,dengue,85.55736384761701,201205,2.2767998674652326,0.6830399602436457,0.30000000000179017,18,0.4911533279154848,True
1503408,2016,dengue,72.55438527180766,201546,1.6192099001213782,0.5343392670199618,0.3299999999875909,17,0.973405572180166,True
1503408,2018,dengue,70.19176148956697,201808,3.582469360683055,1.0747408082482017,0.3000000000120825,9,0.09920562270174305,True
1503408,2025,dengue,104.19649533888476,202504,2.09559817719158,0.6617829306437083,0.3157966722086951,20,0.38404318162035944,True
1503457,2011,dengue,118.05634143462905,201108,1.9158143946223984,0.5747443183946567,0.30000000000414295,25,0.5863091705171293,True
1503457,2012,dengue,62.01771511521023,201211,1.4572407568033061,0.43717222708514974,0.3000000000303024,39,0.11332544422267783,True
1503457,2024,dengue,123.41836314525614,202409,1.7339162409438436,0.5496811802078642,0.3170171472115917,29,0.4524773021101918,True
1503507,2012,dengue,49.28763350292864,201224,1.548658023186194,0.46459740697399743,0.3000000000117129,40,1.7804924594211227,True
1503507,2013,dengue,88.68615514389604,201302,1.7218739108108418,0.5165621732507223,0.30000000000433813,25,0.21320756571285007,True
1503606,2011,dengue,534.5946724074183,201106,1.5968547321232378,0.5008581790452226,0.3136529384731589,30,4.497203024571509,True
1503606,2012,dengue,78.38419396398177,201211,1.444959519949837,0.43348785599486145,0.30000000000685856,39,0.5966582060609077,True
1503606,2013,dengue,350.5076173517821,201303,1.5759709524049288,0.47279128572509294,0.3000000000022934,28,7.476426621517624,True
1503606,2014,dengue,70.00225195625069,201414,1.3801771369547498,0.45285374831464187,0.3281127734906748,44,0.12597064844017714,True
1503606,2015,dengue,51.94286389669804,201514,1.3466705939237376,0.41341051371402193,0.3069871099728146,47,0.29944434337581144,True
1503606,2016,dengue,545.6833862075703,201612,2.069313029770103,0.6207939089352446,0.30000000000203625,22,2.0678642559433738,True
1503606,2017,dengue,48.24052786123448,201707,1.4745175995525477,0.4865908078409632,0.3299999999922839,33,0.06664540250569963,True
1503606,2020,dengue,104.66391838393223,202016,1.6344060183211457,0.5392364471693959,0.32992808465261103,32,0.15550604191730327,True
1503606,2021,dengue,487.41612791673066,202108,1.8447253083873811,0.5534175925407923,0.30000000001332333,27,4.128909011876369,True
1503606,2022,dengue,73.3423699922727,202220,1.2095465030262447,0.3628639509229441,0.3000000000124598,50,0.2709091529146149,True
1503606,2024,dengue,99.96043526610778,202414,1.5878959162260782,0.4926233687716417,0.31023656131218613,37,0.6445259798938655,True
1503606,2025,dengue,591.3653676504201,202504,2.245424550092345,0.6736273650277695,0.3000000000000294,19,33.15656151929321,True
1503705,2011,dengue,230.16955824284548,201106,1.5714886180698093,0.5185912439498997,0.3299999999916402,30,2.048007546336255,True
1503705,2012,dengue,56.69861918902574,201206,2.2073716164334622,0.6622114872172677,0.30000000103617763,19,0.3255912828277226,True
1503705,2013,dengue,217.8557860580354,201307,1.5560357802739277,0.4865483345074846,0.31268454149674607,32,1.8189017639249219,True
1503705,2023,dengue,159.0178733192997,202307,1.9827624098739567,0.5948287229706215,0.3000000000042539,23,3.1443133581088616,True
1503705,2025,dengue,71.11127241281457,202512,1.815862117418702,0.5447586352267324,0.3000000000006178,28,0.6791476914466567,True
1503804,2011,dengue,275.1329067585213,201109,2.1225051080429056,0.6725956305993177,0.31688763812657994,19,0.5351050105578569,True
1503804,2012,dengue,125.97924276497709,201207,2.326407778780993,0.6979223336704039,0.3000000000155201,18,0.42988057381504174,True
1503804,2016,dengue,63.38563612907093,201614,1.5886062337914089,0.5232451955468358,0.3293737519196593,34,0.2643056112655781,True
1503804,2017,dengue,92.24641249392724,201709,2.758177648427763,0.8274532946231495,0.300000000034378,14,0.391730969519542,True
1503804,2022,dengue,75.04877503161919,202222,1.4382550125009914,0.4613256451405685,0.3207537197025764,46,0.24306366601931542,True
1503804,2023,dengue,155.2335641539761,202313,1.8724563913303878,0.5617369175382988,0.3000000000743315,26,1.1527192462936637,True
1503804,2024,dengue,93.33451907903765,202415,1.642904611078971,0.5420772541857665,0.3299505342734168,31,0.2944569410902468,True
1503804,2025,dengue,282.18130115368547,202506,2.310540273873273,0.713242365795371,0.30869073084786686,17,1.0269488232437525,True
1503903,2011,dengue,140.79714986918415,201108,2.180629732229481,0.7056626729155894,0.32360499468844633,19,0.24737877302345956,True
1503903,2013,dengue,309.68513431999463,201305,3.0510768112398874,0.9153230433720558,0.30000000000002935,12,2.556399639873243,True
1503903,2014,dengue,70.69063138054753,201351,1.826909603678872,0.5480728811109693,0.30000000000400007,20,0.7894737525697889,True
1503903,2024,dengue,52.62350410370277,202407,3.435191992824689,1.1331344607026805,0.3298605909275327,9,0.12123970377607389,True
1504059,2018,dengue,129.14614905294562,201811,4.33333333304553,1.3000000000185004,0.30000000002419414,7,0.7385458294720554,True
1504208,2011,dengue,746.0203330976815,201104,1.6106317433255013,0.5087392578631623,0.3158631760310143,28,11.528766338081311,True
1504208,2012,dengue,375.0205755858605,201209,1.695459080259273,0.5086377240786846,0.3000000000005324,32,1.8734469078548124,True
1504208,2013,dengue,145.54976813493744,201312,1.809268886832878,0.5667395177652901,0.31324228360405104,27,0.19303630234913854,True
1504208,2014,dengue,93.33055381730357,201410,1.942037972826811,0.6224198869196236,0.3204983093165967,23,0.18314842774062962,True
1504208,2015,dengue,116.75195379338577,201512,1.5095953094700085,0.4528785928491187,0.30000000000537635,40,2.5471915161733096,True
1504208,2016,dengue,440.9598584379608,201621,1.4742935776684756,0.48317835992660074,0.327735511600562,41,3.6680989063724705,True
1504208,2017,dengue,542.9881048140222,201706,1.6891570916083694,0.5574218402282033,0.3299999999984853,29,1.562197681086477,True
1504208,2019,dengue,53.86037120809144,201916,1.337195088155674,0.4403173949502557,0.3292843346871423,48,0.1896145984256145,True
1504208,2022,dengue,60.71031332336006,202215,1.5451203496162487,0.5080941273959291,0.32883789765769444,37,0.09697887266404177,True
1504208,2024,dengue,106.23653099712712,202414,1.7039210458957528,0.5622889629944899,0.32999707606692197,29,0.8062507940786444,True
1504208,2025,dengue,150.75390564007705,202506,1.6171755333617606,0.4851526600168349,0.30000000000513655,30,0.9798397746689861,True
1504406,2012,dengue,56.553129348203946,201222,1.545645796364539,0.5058224022831567,0.32725635037010703,37,0.10476274442574662,True
1504406,2018,dengue,166.31727638507795,201824,1.3322043148397769,0.3999622562001589,0.3002259126058018,50,3.2058399657127254,True
1504422,2011,dengue,565.5749006728287,201107,1.4593732000675959,0.43781196002923595,0.3000000000061377,35,9.016929554269787,True
1504422,2012,dengue,434.08813812275076,201202,1.704472329162777,0.5113416987691676,0.30000000001193006,25,4.64823478545646,True
1504422,2013,dengue,123.41056743685476,201313,1.7945109195348643,0.5921886034464885,0.3299999999999907,25,0.30384466094399104,True
1504422,2014,dengue,72.72502303025526,201416,1.34820699594592,0.4448318687493847,0.3299433025395961,47,0.16734666195532585,True
1504422,2015,dengue,204.79935339032838,201523,1.2481225363533084,0.3744367609063651,0.3000000000002985,51,7.1325774637002795,True
1504422,2016,dengue,284.8750671585035,201603,1.5724448063443337,0.4717334419236788,0.30000000001295984,29,7.47090705536263,True
1504422,2017,dengue,72.16067693101103,201724,1.1860918604008917,0.35610195134497047,0.30023134230481124,50,1.3359195903906178,True
1504422,2018,dengue,81.45229847482996,201807,1.2785189550870653,0.39860926866323615,0.31177423461515397,43,0.2837070440681998,True
1504422,2024,dengue,218.43029570815858,202416,1.4013204956234757,0.4203961486926089,0.3000000000039721,47,2.3293383774830025,True
1504422,2025,dengue,147.93686228183356,202513,1.3592330101751366,0.4077699030777499,0.30000000001854643,45,2.308913216907763,True
1504455,2019,dengue,57.368412902952564,201906,2.30156994733148,0.6904709842077065,0.3000000000035899,18,0.1731296617325842,True
1504455,2021,dengue,76.4321159068808,202106,1.449988103204006,0.4516723965745102,0.31150076030034995,35,0.49948445441851047,True
1504604,2024,dengue,54.25346628370242,202424,1.5785119816980695,0.4752689652063543,0.3010867010937023,38,0.43902277395299455,True
1504604,2025,dengue,79.95323248056788,202524,1.543025151214977,0.46290754538109025,0.3000000000107562,40,14.395646123672828,True
1504703,2011,dengue,72.20266087463493,201108,1.6100626627563932,0.4873154541925692,0.3026686261752667,33,0.06610706775583651,True
1504703,2012,dengue,50.703171585647496,201206,1.5329895236640876,0.4840507390525939,0.3157560645917762,31,0.06733914528987327,True
1504703,2019,dengue,90.64400845330445,201851,1.9120618732473862,0.6089193813970458,0.3184621742197475,19,0.4275011673528848,True
1504752,2015,dengue,162.47384407360127,201510,1.8033985770237853,0.5410195731414913,0.30000000001905053,28,0.34669092767138077,True
1504752,2022,dengue,56.28421716546003,202214,1.629409258226807,0.48882277747970526,0.30000000000715793,36,0.1215495913917329,True
1504752,2024,dengue,113.33477331441043,202414,1.9636543027473519,0.589096290842786,0.3000000000094622,24,0.1392444395947783,True
1504802,2011,dengue,360.7056708743539,201105,1.8546318225941156,0.6120285014550051,0.3299999999994322,24,4.530183017887142,True
1504802,2012,dengue,457.30236610477755,201224,1.4728815879032204,0.4418644763716587,0.3000000000004702,44,158.23742387615863,True
1504802,2013,dengue,223.37505680091041,201310,1.5953406010313371,0.49121678414697983,0.30790715401427365,35,2.1105680088580385,True
1504802,2015,dengue,107.32102595239182,201523,1.4674408319188776,0.440232249730152,0.30000000010527766,45,20.30768837746833,True
1504802,2016,dengue,552.4688679001167,201606,1.836547217793576,0.5509641653788975,0.30000000002222904,27,6.154136752530658,True
1504802,2023,dengue,75.059889822312,202310,2.0780593699811987,0.6234178110017323,0.3000000000035479,21,0.48261410627591544,True
1504802,2024,dengue,720.3299848964006,202405,2.7994365780958947,0.8435561310032551,0.30133068118193285,13,2.4538324761926287,True
1504950,2017,dengue,73.41313883838778,201705,1.737003169405075,0.5211009508264561,0.30000000000284033,28,0.634105149151109,True
1504950,2025,dengue,73.25556014479494,202524,1.644075423930657,0.49322262718334287,0.30000000000252164,34,14.842418683805555,True
1504976,2011,dengue,93.24072648258091,201103,2.7684488157188585,0.8774081471890389,0.3169313234932285,13,0.24052383280955975,True
1504976,2015,dengue,53.81636810209837,201523,1.4579715009658407,0.43739145029289217,0.30000000000215366,46,0.13468085508577907,True
1504976,2016,dengue,115.39722403054418,201624,1.2742296925744387,0.42049579853708785,0.32999999999020824,50,1.0480068947790802,True
1504976,2020,dengue,57.44573830147663,201946,2.565398159359465,0.8424137287484071,0.32837543196754426,10,0.176566030400759,True
1505007,2018,dengue,71.96396015211509,201824,1.4305151660189976,0.4294980127302068,0.30024009736678525,47,0.974643149514631,True
1505031,2011,dengue,673.1229191614499,201052,2.458608604499269,0.7375825814691943,0.3000000000485696,16,7.770452898071573,True
1505031,2012,dengue,84.59711557200819,201207,1.4439223896617135,0.433176716902088,0.3000000000024752,36,0.5113462179827148,True
1505031,2013,dengue,326.733445806519,201307,2.1296118936295745,0.6440541658738916,0.3024279530934657,20,1.8033161779468243,True
1505031,2014,dengue,61.97564988232005,201415,1.7637464614716865,0.5291239384848279,0.30000000002456245,30,0.16568752642125548,True
