geocode,season_end_year,disease,total_cases_L1,peak_week,R0,alpha,beta,gamma,duration_weeks,rmse,success
5005202,2016,dengue,141.32438652801943,201609,1.7328901831710206,0.4229293871524523,0.5242083259599603,0.3025052199215013,31,0.9310591207901286,True
5005202,2020,dengue,362.80843583832115,202018,1.7271851050546352,0.4210232608690963,0.5186215037207098,0.3002697870673824,30,2.5120262294840696,True
5005202,2021,dengue,207.81728270831832,202106,1.6434515516935915,0.39152450282486817,0.5423390120429792,0.3299999999903216,30,0.9335786069968126,True
5005202,2023,dengue,438.2917028629012,202308,1.9738073756339793,0.4933649492120254,0.5953545580333184,0.30162748674606243,23,1.0719594928669582,True
5005251,2015,dengue,152.4621843666512,201515,1.9079163656178424,0.47586801076777335,0.5723788219432566,0.30000205053951756,25,0.4038321961791044,True
5005251,2020,dengue,132.34513300693885,202014,1.763344690084385,0.4328959019622279,0.5292875515665962,0.30016113953379536,30,0.30285451448130535,True
5005251,2022,dengue,107.9246231501054,202221,2.181132341224329,0.5415225472111093,0.660704213445541,0.3029179848273992,19,0.26929448537352557,True
5005251,2023,dengue,361.04900957433927,202316,2.024527615887484,0.5060576145504274,0.6074330631671614,0.3000369362217286,23,0.7953446988545526,True
5005251,2024,dengue,287.736000773598,202414,1.999817071474376,0.49995426368535567,0.6013448933328125,0.30069994996565746,23,1.7642395044179384,True
5005400,2012,dengue,56.296563498114544,201219,1.7277773990958514,0.4212217380993052,0.5214284167250988,0.30179143273778386,31,0.10251062102604037,True
5005400,2013,dengue,703.7686824999214,201313,2.091825611293261,0.5219486774608544,0.6275476834119766,0.3000000000114725,21,7.8331694905829234,True
5005400,2015,dengue,715.0949478506965,201515,2.8470760952273224,0.6487624613629599,0.8551295269997188,0.3003535902792376,13,2.776779759603736,True
5005400,2016,dengue,84.880765320564,201608,1.49540992140068,0.3312870366251502,0.44862297643116694,0.30000000000733107,35,0.1889094920290286,True
5005400,2019,dengue,244.90574451861875,201914,2.8653979310078626,0.6510083331957093,0.8653549927478019,0.3020016812964703,13,0.2636672452325061,True
5005400,2020,dengue,419.34617996394803,202014,1.9545832449061025,0.4883819849545269,0.5863897004439453,0.3000075345842409,25,1.0305622499028753,True
5005400,2021,dengue,576.491605329259,202116,2.175541205517622,0.5403442612515023,0.6526623616964815,0.30000000001893545,19,0.5917469722194074,True
5005400,2022,dengue,83.10348822778808,202222,1.4619086444595901,0.31596272873147935,0.44425649281187934,0.3038879990863611,46,0.2665536812227017,True
5005400,2023,dengue,1612.2760195352062,202314,1.74953206970098,0.4284185941381947,0.524863974723999,0.3000024885589584,30,7.488265627730377,True
5005400,2024,dengue,258.4864712792665,202415,1.3580731687325847,0.2636626486529844,0.44816414568063667,0.32999999999917806,45,0.9862386468743727,True
5005400,2025,dengue,486.48691580668276,202518,1.7887920270247928,0.4409635190160986,0.5367444623794739,0.30005973543621717,28,0.7373385424322964,True
5005608,2013,dengue,598.1798993493462,201306,2.497963544499556,0.5996739014858838,0.8243279696842272,0.32999999999974927,14,3.760920470494665,True
5005608,2014,dengue,60.078806143732145,201407,2.2419277625450817,0.5539552983345103,0.672856033255678,0.30012386861735374,19,0.1388260600876825,True
5005608,2015,dengue,72.2439607760756,201517,1.5274410139073331,0.34531023398284366,0.4600271311190151,0.3011750548338517,42,0.06587346135978499,True
5005608,2016,dengue,201.37106531476527,201602,2.1760124319231346,0.5404438020070448,0.6816166628828472,0.3132411620830871,19,0.3404745660925694,True
5005608,2019,dengue,351.12335699870374,201915,2.96103212593904,0.6622799221798826,0.888309637795172,0.30000000000454574,13,5.1868707312796625,True
5005608,2020,dengue,201.55701310275248,202012,1.3487190406983165,0.25855573338518506,0.40461571221468895,0.3000000000038511,45,6.1865884994475975,True
5005608,2022,dengue,108.210976165818,202224,1.3889470638105585,0.28003015661625513,0.41668411918056364,0.30000000002692406,50,13.516624590716333,True
5005608,2023,dengue,825.1363657736792,202246,2.0388756558437966,0.5095336014563644,0.6116626967532214,0.3000000000000404,14,72.36248606591987,True
5005608,2025,dengue,82.0571546049667,202504,2.1798153613771762,0.5412455487201382,0.6539446084143389,0.3000000000005441,20,0.19699342429122452,True
5005681,2012,dengue,109.57545141613137,201210,3.6253410897267138,0.7241638854799778,1.0876023269302082,0.3000000000033636,9,0.32680522687630714,True
5005681,2013,dengue,298.0125253992206,201315,1.7999887426232053,0.44444096992370374,0.5404872383537496,0.30027256590842505,28,0.9543746239727512,True
5005681,2015,dengue,111.87340832383863,201515,2.1713579440129593,0.5394587047440614,0.6516474847287431,0.3001105766672498,20,0.21426828426054975,True
5005681,2016,dengue,365.9217279867699,201605,2.1945480839399205,0.5443253181289708,0.6583644251821535,0.3000000000000808,20,0.9837928212125284,True
5005681,2019,dengue,346.0304472342084,201911,2.6199176907816963,0.6183086195728411,0.786087534807867,0.30004283629739703,15,0.8256498516116663,True
5005681,2020,dengue,290.476307327052,202007,2.5874879949686305,0.6135247769479513,0.7762463985301618,0.3000000000152938,14,2.296807703795,True
5005681,2022,dengue,83.27442505631191,202220,2.0791979104109566,0.5190453034832319,0.6253664640138519,0.3007729379115465,21,0.4677635163044686,True
5005681,2023,dengue,294.2699857338489,202317,2.055187581217932,0.5134264097648029,0.616600790105679,0.30002166018357945,22,3.469769799573143,True
5005681,2024,dengue,829.7347976061019,202413,1.8720513096211322,0.46582660696282885,0.5616153928916117,0.3000000000028162,26,18.436187357814077,True
5005681,2025,dengue,341.6830145925989,202516,2.05490187799681,0.5133587590202434,0.6174966013583719,0.30049931238582017,22,1.8614757266286257,True
5005707,2013,dengue,2669.7997779748785,201308,2.082194118415663,0.5197373812769686,0.6871240590508723,0.3299999999873708,19,18.771352434957436,True
5005707,2015,dengue,512.3321897804238,201511,1.9298132625201279,0.48181514791016206,0.5789439789142672,0.3000000000819918,24,4.111253744693651,True
5005707,2016,dengue,1014.7448806956746,201610,1.914894142250969,0.47777792101630523,0.5797668470457529,0.30276704819005484,25,9.197284423919756,True
5005707,2019,dengue,455.8959131808572,201920,1.8610012791001884,0.46265485616242596,0.558300383760696,0.300000000016464,26,2.4007508515476026,True
5005707,2020,dengue,2891.7033968130245,202012,2.0673987670742613,0.5163003790433818,0.6202196301234888,0.30000000000058547,21,188.18118189398876,True
5005707,2021,dengue,53.12345163836964,202114,1.4932568478754835,0.33032284337236406,0.4495418071331678,0.3010478791861889,42,0.10387514078469662,True
5005707,2022,dengue,99.01901323700604,202218,1.7236120774983752,0.41982304890124406,0.5171169930168598,0.30001936036987836,31,0.2854025794186419,True
5005707,2023,dengue,2559.9913599880065,202318,1.9912507999576694,0.49780308938419093,0.597375240031524,0.3000000000222087,24,22.59042526291145,True
5005707,2024,dengue,1048.398738250387,202416,1.8992279489643986,0.47347025903590195,0.6267452231564918,0.3299999999990735,23,5.292715255007047,True
5005707,2025,dengue,213.39066255638818,202516,1.779394406383981,0.43801104667280444,0.5338282823678953,0.30000559766438806,29,0.33326868248470237,True
5005806,2013,dengue,367.147246608581,201313,2.241285482646331,0.5538274763555422,0.6723911658529038,0.3000024633448293,18,0.8436621419477549,True
5005806,2016,dengue,71.05170210829412,201552,1.7915206582000998,0.4418149768897014,0.5374561974760855,0.300000000008962,22,0.2446563663014148,True
5005806,2019,dengue,167.75896220584013,201917,2.2832688075432563,0.5620314188604115,0.6909404779180985,0.30261022076569877,18,0.19316125823976,True
5005806,2022,dengue,132.92391991822564,202224,1.520249822519115,0.3422133749419159,0.45607494676682697,0.3000000000072965,41,12.992006678765684,True
5005806,2023,dengue,330.8877750789974,202246,2.123128343527511,0.5289969148362781,0.6369385030735806,0.3000000000072192,13,15.222960162973052,True
5005806,2025,dengue,56.40520543982907,202524,1.56837680365847,0.36239811908251085,0.4705130411069637,0.3000000000060079,39,0.2228020934280883,True
5006002,2013,dengue,701.6524545124889,201310,2.3016573176607653,0.5655304582802421,0.6946097359724298,0.3017867736620236,18,7.6519312652918074,True
5006002,2019,dengue,287.80250708617547,201914,3.098148902539564,0.6772266177457461,0.9377656342493632,0.3026857855284726,12,1.1467715776143192,True
5006002,2020,dengue,223.36781453349707,202009,2.051923003275654,0.5126522786656139,0.6157433543154365,0.3000811206524195,22,3.7772451834408582,True
5006002,2021,dengue,110.79258778152253,202114,2.016088485120236,0.50399002455472,0.6052622664547674,0.3002161219221837,23,0.35789377401040584,True
5006002,2023,dengue,207.6861504977697,202316,1.8263283603334086,0.45245333658540837,0.5479156115641781,0.3000093649447312,28,0.6349883644859831,True
5006200,2011,dengue,448.3976712749901,201113,2.2682457153996687,0.559130656255291,0.6848186355582618,0.30191554244271795,19,0.4643763149542928,True
5006200,2013,dengue,1960.2660800846947,201306,2.813949069108466,0.6446275410674627,0.8441847207531028,0.30000000000730753,13,97.45163014029859,True
5006200,2015,dengue,825.356763223992,201516,2.1056335437881355,0.5250835536173345,0.631690063136896,0.30000000000021626,21,4.021547601360629,True
5006200,2016,dengue,493.35405370597044,201608,1.8531273170345302,0.4603716696593456,0.5577042441468665,0.30095301009287023,27,2.3731310073126215,True
5006200,2019,dengue,735.0459180816467,201916,1.9644638921851991,0.4909552657200352,0.5893391676561857,0.3000000000003186,24,3.751452808384602,True
5006200,2020,dengue,198.84525229743102,202008,2.1515951791463435,0.5352285552169925,0.6455100542279687,0.30001464052549054,20,0.7296854470829155,True
5006200,2021,dengue,68.59245230115613,202115,1.6380132229783948,0.38950431780904504,0.49246622096654946,0.3006485015249752,35,0.13656669757090223,True
5006200,2022,dengue,84.54970723741879,202218,1.5542050152535514,0.35658424069821887,0.5128876550315868,0.3299999999986584,36,1.0968158784405055,True
5006200,2023,dengue,191.3603816275011,202313,1.6417825745477774,0.39090594850816585,0.4925347723669665,0.30000000000160393,35,0.6461688342178233,True
5006200,2025,dengue,146.67884532203814,202513,2.3849635995841445,0.5807063889049018,0.716726413100276,0.30051880591605185,17,1.2339950659641632,True
5006259,2013,dengue,522.1009759677644,201313,1.8352125962639607,0.4551040015550499,0.552928444340487,0.3012884967475227,27,11.031306824574829,True
5006259,2016,dengue,132.12227362733455,201610,2.0084865519272435,0.5021126733258682,0.6076079185566317,0.3025202822361949,23,0.39003231575084457,True
5006259,2019,dengue,50.68601348104139,201918,2.543266885785126,0.6068049304659222,0.7636527083638334,0.30026447976500426,15,0.16088661255566605,True
5006259,2020,dengue,221.4033251571249,202007,2.1300848406996313,0.5305351313276575,0.6390254522129895,0.3000000000014554,21,1.0175330226041075,True
5006259,2023,dengue,185.20347589713018,202317,2.174996029865398,0.5402290458149084,0.6537572461830263,0.3005785928829879,20,0.7302317061099507,True
5006275,2015,dengue,61.76289222596243,201520,1.7919060024143776,0.441935012967968,0.5380592648635883,0.3002720366685631,29,0.14976590908969686,True
5006275,2016,dengue,159.05079525686187,201602,1.7105221792412069,0.41538320161180065,0.5131778399929183,0.30001238582043155,25,0.49570123161262086,True
5006275,2019,dengue,70.17699023097089,201920,1.605368387220983,0.37709001375623363,0.5297715677167444,0.3299999999587758,33,0.20049640741459915,True
5006275,2020,dengue,172.76078285201555,202015,1.7570639212179737,0.43086874192555663,0.5798310939991731,0.3299999999984302,28,0.797039203977151,True
5006275,2021,dengue,71.51279938081824,202110,2.2496434053963172,0.5554851059500112,0.6757164704546972,0.3003660352720021,18,0.39407681636330166,True
5006275,2023,dengue,60.56302396939244,202319,2.291532523716073,0.5636108195495537,0.7033364429455679,0.30692841391794845,18,0.03867622101797964,True
5006275,2024,dengue,235.32888432635875,202416,1.9127341613014373,0.47718819466287293,0.5738981291210652,0.30004071696538376,25,0.41704372962761316,True
5006275,2025,dengue,201.6515706144441,202512,1.9314076105306794,0.4822429017325675,0.5794773096581926,0.3000284903604442,25,1.2937213948313144,True
5006309,2011,dengue,758.7424643593354,201113,1.7336791582287896,0.4231920045565707,0.5210764446590916,0.30056105951659967,31,1.772783140361789,True
5006309,2013,dengue,1052.194531625327,201315,2.260824394771377,0.5576834705460954,0.678923364299368,0.30029902626206545,18,2.0079059071454997,True
5006309,2015,dengue,602.6056025337368,201514,2.1092864666067577,0.5259060275446057,0.633144836389499,0.30017015062351826,21,2.7213509390384045,True
5006309,2016,dengue,1027.539805605983,201604,2.5849710904346526,0.6131484782555715,0.775491327135023,0.30000000000179006,15,5.567399098132185,True
5006309,2019,dengue,618.6181713606902,201921,1.9544854226464148,0.4883563784036932,0.5866228703242073,0.3001418498838981,24,2.687819052413481,True
5006309,2020,dengue,1100.1463299952304,202009,1.8938991362014146,0.47198877654820853,0.56816974086044,0.30000000000000826,26,25.246327207163866,True
5006309,2021,dengue,171.46181130621554,202114,1.424860151797318,0.29817673773906844,0.42826321918145926,0.3005650895923001,44,0.42468669961562455,True
5006309,2022,dengue,510.86290953795896,202219,1.8263717805516608,0.45246635397643564,0.5487899322702475,0.30048095251695356,27,2.923657860141892,True
5006309,2023,dengue,67.93192451636523,202308,1.6300259753084603,0.38651284387614526,0.4927844448677049,0.3023169276639608,32,0.07810151242403672,True
5006309,2024,dengue,68.16755954573111,202416,1.663625970039909,0.39890334846359077,0.49908779101503764,0.30000000000184235,34,0.20923206662117405,True
5006309,2025,dengue,627.3680726635068,202517,1.7491077203830194,0.42827992333083975,0.5248029608534854,0.300040389015357,31,3.012032774141746,True
5006358,2015,dengue,371.55018867705064,201510,1.9378954852313541,0.48397629922719193,0.5814033513926565,0.300017909027352,24,10.178777536241006,True
5006358,2016,dengue,177.44585905157663,201608,1.6324063442377932,0.38740742859160954,0.49323903155644355,0.302154566660146,32,0.3818686339531534,True
5006358,2020,dengue,380.69113607691105,202010,2.0891884064147983,0.5213452281615549,0.6289311695400663,0.3010409054582869,21,2.4569228247163277,True
5006358,2022,dengue,120.77531933673404,202217,2.3635736070485063,0.5769118435669359,0.7117439656782449,0.3011304422911667,17,0.20297777851406448,True
5006358,2024,dengue,247.59034947253937,202406,2.1892353655578525,0.5432195113725545,0.656770609729961,0.3000000000285969,20,3.2178318590013393,True
5006408,2012,dengue,32.00648642500023,201224,1.441081072556833,0.3060765150251031,0.43268555349168625,0.30025066717724314,46,2.3315554118284156,True
5006408,2013,dengue,202.75820043411406,201303,1.5864647978359194,0.36966770308166313,0.47593943937724964,0.3000000000166873,29,1.060461687236312,True
5006408,2016,dengue,64.96199118893165,201607,1.6313371059422097,0.38700591290576264,0.490763552842879,0.3008351560540451,31,0.11273567730089394,True
5006408,2019,dengue,158.56062796553996,201924,1.4944847225595561,0.33087305282898305,0.44834541676972056,0.3000000000012404,43,1.639267874235066,True
5006408,2020,dengue,345.1322710665924,202004,3.072482324421656,0.6745302675782737,0.9217446973304253,0.3000000000012786,12,1.920546126985486,True
5006408,2023,dengue,165.35079042912452,202315,1.6255060863189137,0.3848069789362778,0.48765182590021294,0.30000000000279226,35,1.2094880578359026,True
5006408,2025,dengue,236.58899853191747,202515,1.758017332732417,0.4311773943401687,0.5274051998316385,0.3000000000067766,30,1.322276228882682,True
5006606,2012,dengue,59.89312712184133,201217,2.111465764232491,0.5263953520158089,0.6349147375778088,0.3006985707905132,21,0.0675846968255039,True
5006606,2013,dengue,391.9432860009613,201312,1.9681427239302804,0.491906766800402,0.5907310350753845,0.30014644156279724,24,0.5532255351926543,True
5006606,2014,dengue,83.80459663522456,201415,1.8537012794333352,0.460538755033015,0.5575516996677963,0.3007775340362479,26,0.07537662317777581,True
5006606,2015,dengue,315.3806505937265,201517,2.094971475634581,0.5226665319168161,0.6289249493878264,0.30020692725533205,21,0.6036128064125906,True
5006606,2016,dengue,2427.336923328424,201606,1.9895949275214841,0.4973851279135804,0.5968784782636651,0.3000000000036288,24,30.20968798505894,True
5006606,2018,dengue,57.975826842402725,201817,1.5879974279209412,0.37027605812357445,0.4765821037465043,0.30011516099900826,37,0.1482236749617099,True
5006606,2019,dengue,1615.9540529881028,201917,2.0287791270918754,0.5070927206189095,0.6086337381281093,0.30000000000026944,22,4.524375332600795,True
5006606,2020,dengue,4647.541454729165,202012,2.0952273592366586,0.52272482716896,0.6285682077714623,0.30000000000022176,22,96.40191668406888,True
5006606,2021,dengue,287.1685680097484,202111,1.304963356895765,0.23369495801108858,0.39276889611505283,0.30098078542938395,47,3.811504261340313,True
5006606,2022,dengue,184.06339687363646,202218,1.4981482575115226,0.33250931943075157,0.4497811976198941,0.30022475770655477,44,2.9412547847767865,True
5006606,2023,dengue,1490.9775284927723,202314,2.1229457125509534,0.5289563957816003,0.6368837137737566,0.30000000000399,21,21.558807688051388,True
5006606,2024,dengue,1978.3482432045744,202414,2.032978912319796,0.5081109823913924,0.6101862188074634,0.30014389972751404,22,5.765568488725691,True
5006606,2025,dengue,154.54659307712245,202517,1.7031141976013466,0.41284031252373293,0.5115375166309668,0.3003542083974242,32,0.6453424729419805,True
5006903,2013,dengue,199.08332381501643,201311,2.1937892893661544,0.544167707971203,0.6593396765713475,0.30054831599704307,19,0.37781614574363886,True
5006903,2019,dengue,91.19591367152047,201922,1.7938423250398097,0.44253740362726274,0.5389242303121682,0.3004301006780003,28,0.055411185656308384,True
5006903,2020,dengue,191.28192358826442,202007,2.5838368321139966,0.612978657331919,0.7751510499244834,0.30000000011234623,15,0.3345964542892915,True
5006903,2023,dengue,109.28321873308343,202251,1.4620920013413679,0.3160485119386677,0.43862760042186766,0.30000000001330784,27,0.7574914875168005,True
5007109,2011,dengue,375.4529914224304,201111,1.5698815053493513,0.3630092484098242,0.5180608966596645,0.3299999999327201,35,1.2352846148000445,True
5007109,2013,dengue,698.6597754296303,201305,2.3126915761100237,0.5676033889127522,0.6938074728371635,0.3000000000017972,17,11.65056767572342,True
5007109,2015,dengue,146.4080738556822,201523,1.4115599740359186,0.2915639304075691,0.4234679922694361,0.30000000004155725,49,1.3473896300262276,True
5007109,2016,dengue,298.55618631743226,201550,2.121983175989602,0.5287427292944287,0.6428955663081863,0.3029692099271086,18,0.3720248879635422,True
5007109,2019,dengue,203.2282437132741,201909,2.985301509988138,0.6650254600233082,0.9017226835576682,0.30205414111127793,12,0.23677418188624372,True
5007109,2020,dengue,293.514863546896,202007,2.195712899799202,0.5445670515068477,0.6587138700743432,0.30000000006129335,20,1.2229277661813163,True
5007109,2022,dengue,425.0241352268478,202216,2.688779004706891,0.6280839748267032,0.8067450508493561,0.30004141264012174,14,1.192441318451511,True
5007109,2023,dengue,58.88495011653481,202316,1.8213045772042522,0.45094301495962585,0.5465178492252384,0.30006944256635915,27,0.044484245573772015,True
5007109,2024,dengue,131.73383244057325,202419,1.6744780846413676,0.40279899201297953,0.5525777679071574,0.3299999999853722,31,0.2251343987903102,True
5007109,2025,dengue,337.995019357892,202516,1.7257480870407438,0.4205411511046394,0.518544817050045,0.3004753827884744,31,1.252491475858552,True
5007208,2013,dengue,177.71367439728954,201308,2.180252324450689,0.5413374916355388,0.6540756973544398,0.30000000000882154,20,0.722769866259051,True
5007208,2015,dengue,65.49274187995815,201516,2.8512233413726156,0.6492733538304344,0.8553670024125046,0.3000000000002525,13,0.21686078591056093,True
5007208,2016,dengue,451.4645056967926,201603,1.8236556913486186,0.45165087645437824,0.5470967074050205,0.30000000000023846,24,2.749619339549087,True
5007208,2019,dengue,105.39744266001212,201917,1.8840449308228653,0.46922709557502673,0.5652134963751154,0.3000000090912141,26,0.1439280631634142,True
5007208,2020,dengue,241.472417250513,202014,2.0073549379090934,0.501831997363843,0.6040667929372842,0.3009267476963959,23,0.7908032698603966,True
5007208,2021,dengue,324.94818519865385,202109,1.846663458844841,0.4584828138498292,0.5544294552104405,0.3002330785043299,27,1.889316479460087,True
5007208,2023,dengue,218.1570452448575,202314,1.7542573464200732,0.4299582087880619,0.5262772039268698,0.3000000000004833,30,0.5132998556933128,True
5007208,2024,dengue,79.45071416269616,202412,1.6265724483021553,0.3852102923273921,0.48875175785706726,0.3004795503374196,35,0.09209926197910888,True
5007307,2014,dengue,113.52391954661205,201401,1.7483912540275093,0.4280456404157545,0.5245173762310685,0.30000000001304955,24,1.626038356931361,True
5007307,2019,dengue,55.688262693956105,201919,1.5163956251381698,0.34054148968618747,0.4549186875987872,0.30000000003781085,42,0.08179475912916026,True
5007307,2020,dengue,99.67674249237979,202006,3.0599884994860393,0.6732013861594703,0.91799654984968,0.30000000000126414,12,0.26279439983296426,True
5007307,2022,dengue,69.61707534653354,202221,1.7915548964752686,0.4418256443230321,0.552383818553824,0.3083264820076639,28,0.12248028841944344,True
5007307,2023,dengue,120.3718440242114,202248,1.6012788908468223,0.3754991677488743,0.48038366725514997,0.300000000000689,21,1.8516267700607272,True
5007406,2011,dengue,318.42881277992416,201104,1.7976662416797418,0.44372321356738686,0.5438810149162202,0.3025483831793031,25,0.6170470340004586,True
5007406,2013,dengue,319.9828460993501,201305,1.8926442136785644,0.47163867737381615,0.5677932641534653,0.3000000000263631,26,2.1724990078858335,True
5007406,2016,dengue,137.44068524751353,201607,2.1079994735850764,0.5256165798280305,0.6420527700293613,0.3045791889774155,20,0.2020286417672742,True
5007406,2019,dengue,158.63119576807873,201916,1.8164168300099532,0.449465572285784,0.5449384892088612,0.3000073992960499,28,0.6271731520013872,True
5007406,2020,dengue,392.0401021297764,202006,2.242844089071378,0.5541375323979664,0.7390137481896218,0.3294984933596527,17,0.6051201232275727,True
5007406,2023,dengue,201.3881064506232,202306,1.72279660886536,0.4195484279141902,0.5183203500055018,0.30085986200476067,28,0.9570296714380451,True
5007505,2013,dengue,408.79692923933214,201309,2.2350293723515993,0.5525785869436498,0.6709308989901697,0.30018885088934905,19,1.9418853537863712,True
5007505,2016,dengue,162.53252626512705,201604,1.7178250959367,0.41786855811725265,0.5153475287849101,0.30000000000227034,27,0.9174102261648203,True
5007505,2019,dengue,100.71942788210245,201917,1.469678404090278,0.3195790336056589,0.44365108146554283,0.3018694975926792,45,0.25168503489059246,True
5007505,2022,dengue,117.286244534428,202217,2.299656471651289,0.565152442407217,0.6905565690059512,0.30028683741189,18,0.6778303874772412,True
5007505,2023,dengue,70.95969706124367,202314,1.603452587411808,0.3763457629800349,0.48385009992232286,0.30175516489909016,36,0.20210330576174998,True
5007505,2024,dengue,58.3565065996767,202407,1.8450518488458558,0.4580098111467519,0.5577071636782891,0.3022718109668053,26,0.22119531702641987,True
5007554,2013,dengue,271.7786218879882,201313,1.828943573279665,0.4532362755146141,0.5488783908945453,0.3001067932950471,28,2.3554045659657126,True
5007554,2016,dengue,93.59663190685396,201549,2.1541248884898923,0.535774362320733,0.64623746655488,0.3000000000036731,16,0.5405145015860284,True
5007554,2020,dengue,45.175580743190956,202012,1.5992121620674025,0.37469209919762186,0.48533851391169286,0.30348600731266645,36,0.20307099537887954,True
5007554,2021,dengue,105.85903024157433,202113,1.5298088872138207,0.34632357782856155,0.5048369327769621,0.32999999999764756,38,0.16509366912506346,True
5007554,2023,dengue,62.5317885121951,202317,1.7210447831482352,0.41895759494953877,0.5168306906305876,0.3003005474878875,31,0.03409435193630178,True
5007554,2024,dengue,59.78518933414713,202421,1.3447547873203753,0.2563700018553945,0.4437690797442095,0.3299999999468198,50,0.16662781122921466,True
5007695,2011,dengue,1003.4808574325335,201114,1.999119417946474,0.499779757515829,0.6059885288333269,0.3031277288356328,22,2.6815498601779013,True
5007695,2012,dengue,105.57674853076261,201214,1.3908488606426617,0.2810146175495045,0.4172546581927985,0.3,45,0.3272282950441046,True
5007695,2013,dengue,1239.83037105875,201311,2.153091634414374,0.535551583585065,0.6459274903453637,0.30000000000977733,20,2.9335097615845016,True
5007695,2014,dengue,92.61344053349715,201403,1.5604802896139442,0.3591716558961502,0.46814408689697945,0.30000000000820015,29,0.5697199299172417,True
5007695,2015,dengue,613.905011921172,201514,1.5016558889681728,0.3340684724466893,0.45049676684613643,0.3000000001036753,42,18.671952358189323,True
5007695,2016,dengue,1828.4152356006998,201607,1.8479992222255697,0.45887423112890335,0.5543997666679827,0.30000000000016874,27,22.769833667854588,True
5007695,2017,dengue,181.05792655863024,201711,1.3717998702909806,0.27103069357494247,0.4118057439303883,0.30019374753479,43,0.7463036587680718,True
5007695,2019,dengue,1173.0715729639542,201918,1.8269764564193796,0.4526475716277914,0.5480929369278066,0.3000000000010907,27,11.977511184798304,True
5007695,2020,dengue,1744.299494419484,202009,1.7049070336082854,0.4134577544186746,0.511472110160307,0.30000000004564553,32,39.885833984631326,True
5007695,2021,dengue,125.13557845244988,202110,1.3867950803597493,0.2789129308559492,0.4160385241146796,0.3000000000048708,42,0.48169466102469494,True
5007695,2022,dengue,1702.7205579524284,202212,1.9941640424335352,0.49853674084922744,0.5982492127472588,0.3000000000086243,23,8.67781720298504,True
5007695,2023,dengue,437.58667223481683,202313,1.47660205709769,0.3227694657519759,0.44298061713342113,0.3000000000027862,41,5.524286221271957,True
5007695,2024,dengue,545.2007644036916,202416,1.4910090578897817,0.32931326291518603,0.4920329890857969,0.32999999998804097,40,6.035616358525362,True
5007695,2025,dengue,213.00832170809718,202516,1.5451910861045344,0.3528308511531572,0.46355732584909065,0.30000000001147453,41,2.1545893699758523,True
5007703,2013,dengue,178.12234296587886,201313,2.6604715755996313,0.6241267867052425,0.7982422721348563,0.30003788781503676,14,0.4612267120004267,True
5007703,2015,dengue,252.54111147545441,201506,3.720015265973275,0.7311838988546817,1.2261071595198083,0.3295973462084757,8,0.12762315876647587,True
5007703,2016,dengue,152.49502553322688,201613,1.8525663911815478,0.4602082793037121,0.611346909089904,0.32999999999999635,24,0.27478702180158804,True
5007703,2019,dengue,69.90767750941271,201920,2.3011853632820563,0.565441352115262,0.6903615986056729,0.30000260284162744,18,0.05486432474754876,True
5007703,2020,dengue,433.02000113487304,201950,2.0974820506757426,0.5232378748233714,0.6292446152168234,0.30000000000672267,17,10.812629568942077,True
5007703,2023,dengue,102.7303861071652,202321,2.0888312918196683,0.5212633955091422,0.6267361557912372,0.30004153913515014,21,0.31518375737953436,True
5007703,2024,dengue,378.050262084029,202411,1.5739884864187579,0.3646713374153926,0.4722020620475498,0.3000035045503636,36,1.6036671744547324,True
5007802,2013,dengue,120.26771884962088,201315,1.9235378450521026,0.4801246034372081,0.577404167321176,0.30017822046310505,25,0.6842131636232743,True
5007802,2015,dengue,179.61399257293832,201503,1.8297129702959671,0.4534661904712607,0.5537089660008807,0.3026206705586805,25,1.0368205924886176,True
5007802,2021,dengue,166.5730490015594,202105,4.0303030301960545,0.7518796992415344,1.3299999999522805,0.329999999996919,7,0.1682284629415281,True
5007802,2023,dengue,114.4579854998778,202317,1.9206606840298939,0.47934582702978074,0.5767392510423786,0.3002816977709333,25,0.39282149236387814,True
5007802,2025,dengue,361.98246658569246,202503,2.4069081665891083,0.5845292255511659,0.7221423032152086,0.30002902197908743,17,1.053391277835607,True
5007901,2013,dengue,1535.6253630724848,201311,1.693416148885335,0.40947769946670554,0.5080248446658455,0.3000000000001447,32,39.96571309170616,True
5007901,2014,dengue,61.02913412777348,201417,1.4654584721541388,0.3176196944495751,0.48360129581036465,0.329999999999658,42,0.24541247974188132,True
5007901,2015,dengue,65.84352096736481,201520,1.4967096758083978,0.33186775220125214,0.44948870105921834,0.300317896198835,44,0.12443518122191001,True
5007901,2016,dengue,1172.5315590047426,201603,1.6319650945011974,0.38724179618213866,0.48958952836974734,0.3000000000118802,28,100.5088826578361,True
5007901,2019,dengue,1272.8941716175832,201911,1.8502571438497202,0.45953458235574796,0.5550771431581036,0.3000000000017228,27,74.91186805551784,True
5007901,2020,dengue,440.0670193985339,202016,1.6278420586693763,0.38568978810056315,0.48835261761096443,0.3000000000062362,35,6.408080360021738,True
5007901,2021,dengue,53.65446268594864,202112,1.3475514133753341,0.2579132862209617,0.4045646519104497,0.30022205304738614,46,0.09497220813950814,True
5007901,2022,dengue,275.2953350445999,202218,2.2780555569530154,0.561029143056749,0.6853231707353109,0.30083689954074533,18,3.3477244852616215,True
